rowId,foldId,maxFeatureDate,asOfDate,futureDateMin,leakageOk
F5_1631111,4,2025-01-09,2025-01-18,2025-01-19,true
F5_1629618,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631133,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1629637,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1628420,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630243,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631321,4,2024-12-31,2025-01-18,2025-01-19,true
F5_1629630,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1629611,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1642366,4,2025-01-10,2025-01-18,2025-01-19,true
F5_1642358,4,2024-12-03,2025-01-18,2025-01-19,true
F5_1642353,4,2024-12-04,2025-01-18,2025-01-19,true
F5_201145,4,2025-01-16,2025-01-18,2025-01-19,true
F5_202691,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1629610,4,2024-12-30,2025-01-18,2025-01-19,true
F5_1642261,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631108,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641796,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1642348,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1629162,4,2025-01-14,2025-01-18,2025-01-19,true
F5_1629626,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1641790,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1627763,4,2025-01-05,2025-01-18,2025-01-19,true
F5_1630811,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1642403,4,2025-01-14,2025-01-18,2025-01-19,true
F5_1629004,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641753,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1628989,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1641745,4,2025-01-16,2025-01-18,2025-01-19,true
F5_202699,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630346,4,2025-01-12,2025-01-18,2025-01-19,true
F5_1642352,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631217,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631230,4,2025-01-04,2025-01-18,2025-01-19,true
F5_1629723,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1626145,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1629627,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630590,4,2025-01-17,2025-01-18,2025-01-19,true
F5_201144,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630531,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631248,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631132,4,2025-01-02,2025-01-18,2025-01-19,true
F5_1627739,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1630322,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630699,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1642269,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1642505,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1630314,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1630200,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631115,4,2025-01-05,2025-01-18,2025-01-19,true
F5_1626158,4,2025-01-10,2025-01-18,2025-01-19,true
F5_1641989,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631210,4,2025-01-12,2025-01-18,2025-01-19,true
F5_1630611,4,2025-01-18,2025-01-18,2025-01-19,true
F5_202693,4,2025-01-03,2025-01-18,2025-01-19,true
F5_1630649,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1629013,4,2025-01-13,2025-01-18,2025-01-19,true
F5_202066,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630570,4,2024-12-16,2025-01-18,2025-01-19,true
F5_203468,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630311,4,2025-01-10,2025-01-18,2025-01-19,true
F5_203944,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1631255,4,2025-01-17,2025-01-18,2025-01-19,true
F5_201599,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1626162,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630528,4,2025-01-11,2025-01-18,2025-01-19,true
F5_1641842,4,2025-01-18,2025-01-18,2025-01-19,true
F5_202709,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1627814,4,2025-01-04,2025-01-18,2025-01-19,true
F5_1631124,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1629234,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1629003,4,2025-01-17,2025-01-18,2025-01-19,true
F5_201988,4,2025-01-17,2025-01-18,2025-01-19,true
F5_201587,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1631098,4,2025-01-13,2025-01-18,2025-01-19,true
F5_1628998,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1642355,4,2025-01-07,2025-01-18,2025-01-19,true
F5_1641736,4,2025-01-15,2025-01-18,2025-01-19,true
F5_203915,4,2025-01-17,2025-01-18,2025-01-19,true
F5_201959,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1641765,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641724,4,2025-01-10,2025-01-18,2025-01-19,true
F5_1631097,4,2025-01-18,2025-01-18,2025-01-19,true
F5_203991,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642271,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630288,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1641716,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1641816,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641871,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630264,4,2025-01-13,2025-01-18,2025-01-19,true
F5_1629646,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1629673,4,2025-01-18,2025-01-18,2025-01-19,true
F5_204060,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1628976,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1628964,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1642265,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1641733,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1642422,4,2024-12-08,2025-01-18,2025-01-19,true
F5_1641737,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1628380,4,2025-01-17,2025-01-18,2025-01-19,true
F5_204456,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1629111,4,2025-01-07,2025-01-18,2025-01-19,true
F5_1630625,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1641767,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630556,4,2024-12-30,2025-01-18,2025-01-19,true
F5_200768,4,2025-01-04,2025-01-18,2025-01-19,true
F5_1630527,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1626153,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1628971,4,2025-01-17,2025-01-18,2025-01-19,true
F5_201569,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642281,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1626192,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1630245,4,2025-01-17,2025-01-18,2025-01-19,true
F5_203458,4,2025-01-14,2025-01-18,2025-01-19,true
F5_1626171,4,2025-01-17,2025-01-18,2025-01-19,true
F5_203501,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642277,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630249,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1627752,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630191,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630193,4,2025-01-11,2025-01-18,2025-01-19,true
F5_1630192,4,2025-01-17,2025-01-18,2025-01-19,true
F5_203078,4,2025-01-14,2025-01-18,2025-01-19,true
F5_1641775,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631216,4,2025-01-17,2025-01-18,2025-01-19,true
F5_202684,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1630173,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630214,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1630166,4,2025-01-11,2025-01-18,2025-01-19,true
F5_1630695,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1630208,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1641998,4,2025-01-17,2025-01-18,2025-01-19,true
F5_203482,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631103,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641711,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641712,4,2025-01-18,2025-01-18,2025-01-19,true
F5_202704,4,2025-01-14,2025-01-18,2025-01-19,true
F5_1631323,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1641763,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631223,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1641730,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630574,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631207,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631209,4,2024-12-30,2025-01-18,2025-01-19,true
F5_1641824,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641757,4,2025-01-16,2025-01-18,2025-01-19,true
F5_203903,4,2025-01-04,2025-01-18,2025-01-19,true
F5_203083,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1641741,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642345,4,2025-01-18,2025-01-18,2025-01-19,true
F5_101108,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641764,4,2024-12-28,2025-01-18,2025-01-19,true
F5_1630591,4,2025-01-03,2025-01-18,2025-01-19,true
F5_1629629,4,2025-01-13,2025-01-18,2025-01-19,true
F5_1627824,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1629622,4,2025-01-18,2025-01-18,2025-01-19,true
F5_203500,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1629632,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631104,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630549,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1629750,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1642270,4,2025-01-14,2025-01-18,2025-01-19,true
F5_1631170,4,2025-01-17,2025-01-18,2025-01-19,true
F5_201935,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1629614,4,2025-01-18,2025-01-18,2025-01-19,true
F5_202331,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1626168,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1630579,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1626156,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641783,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1642367,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630533,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641794,4,2025-01-02,2025-01-18,2025-01-19,true
F5_1630182,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1642263,4,2025-01-18,2025-01-18,2025-01-19,true
F5_2544,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631101,4,2025-01-18,2025-01-18,2025-01-19,true
F5_203992,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642266,4,2025-01-11,2025-01-18,2025-01-19,true
F5_203486,4,2025-01-18,2025-01-18,2025-01-19,true
F5_203924,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642354,4,2025-01-05,2025-01-18,2025-01-19,true
F5_1630702,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630526,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1629014,4,2025-01-18,2025-01-18,2025-01-19,true
F5_203471,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1629651,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1628464,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631213,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631099,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1630557,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1629216,4,2025-01-17,2025-01-18,2025-01-19,true
F5_202685,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1629028,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1628467,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1631200,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642274,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1641710,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641748,4,2025-01-15,2025-01-18,2025-01-19,true
F5_1630175,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630592,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641722,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1629628,4,2025-01-17,2025-01-18,2025-01-19,true
F5_201566,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1642258,4,2025-01-14,2025-01-18,2025-01-19,true
F5_1630595,4,2025-01-18,2025-01-18,2025-01-19,true
F5_203995,4,2025-01-17,2025-01-18,2025-01-19,true
F5_203110,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630172,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630553,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630567,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1642347,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1629645,4,2025-01-16,2025-01-18,2025-01-19,true
F5_1641739,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1628389,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1626179,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630703,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1629027,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642262,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1628398,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642273,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642264,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1630558,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1627732,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641718,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1627749,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1642259,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642267,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1630581,4,2025-01-17,2025-01-18,2025-01-19,true
F5_1641731,4,2025-01-18,2025-01-18,2025-01-19,true
F5_1642268,4,2025-01-17,2025-01-18,2025-01-19,true
