season,playerId,player,teamId,drbl100_400,drbl100_full,deltaDRBL,absoluteDeltaDRBL,rank400,rankFull,rankChange,P400,PFull,LN400,LNFull,B400,BFull,fused400,fusedFull,posterior400,posteriorFull,war400,warFull,poss400,possFull
2024-25,2544,LeBron James,1610612747,-0.5494,-0.5981,-0.048699999999999966,0.048699999999999966,379,448,-69,-1.43,-0.31,-4.27,-3,0.11,0.07,-0.58,-0.61,-0.5494,-0.5981,-3.1273240400178257,-5.202104226335349,3587,10062
2024-25,1642263,Reed Sheppard,1610612745,-0.606,-1.5128,-0.9067999999999999,0.9067999999999999,392,545,-153,-1.32,-1.09,-1.31,-2.32,0.28,0.31,-0.7,-1.62,-0.606,-1.5128,-0.9306397315726664,-5.3497647709488865,1400,2822
2024-25,1626145,Tyus Jones,1610612756,0.2361,-0.6649,-0.901,0.901,102,462,-360,0.35,0.04,-1.26,-2,0.23,0.28,0.25,-0.68,0.2361,-0.6649,1.984483131537357,-5.448050886665543,3273,8820
2024-25,1629028,Deandre Ayton,1610612757,-0.5149,-0.9878,-0.4729,0.4729,371,508,-137,-0.11,-0.39,-0.95,-2.29,-0.18,-0.05,-0.56,-1.0276,-0.5149,-0.9878,-0.10996492113658692,-5.4712027620920285,2506,4954
2024-25,1627732,Ben Simmons,1610612751,-1.0486,-1.1009,-0.05230000000000001,0.05230000000000001,451,521,-70,-1.77,-2.34,-0.21,-0.17,-0.16,0.27,-1.15,-1.15,-1.0486,-1.1009,-2.4704673925529037,-5.711449103245676,2084,4480
2024-25,1642274,Yves Missi,1610612740,-0.5323,-0.7318,-0.1995,0.1995,373,475,-102,-0.17,-0.74,-2.42,-2.12,-0.1,-0.25,-0.57,-0.75,-0.5323,-0.7318,0.5072557274992222,-5.769807360572415,2854,8030
2024-25,203110,Draymond Green,1610612744,-0.6265,-0.713,-0.08650000000000002,0.08650000000000002,397,471,-74,-1,-1.37,2.47,4.36,-0.2,-0.08,-0.67,-0.73,-0.6265,-0.713,-1.1410760988150206,-5.778305234456153,2641,8372
2024-25,1626171,Bobby Portis,1610612749,-1.0298,-1.0106,0.019200000000000106,0.019200000000000106,448,511,-63,-1.1,-0.76,-3.72,-0.77,-0.13,-0.03,-1.12,-1.05,-1.0298,-1.0106,-0.7481973834851209,-5.844155090061823,2517,5132
2024-25,1642273,Kyshawn George,1610612764,-0.5745,-0.7791,-0.2046,0.2046,384,482,-98,-1.17,-0.55,2.33,1.13,0.05,-0.03,-0.63,-0.8,-0.5745,-0.7791,-1.1758699713371297,-5.87947120363378,2286,7444
2024-25,1641722,Jordan Hawkins,1610612740,-0.7938,-0.9744,-0.1806000000000001,0.1806000000000001,422,504,-82,-0.94,-0.96,-1.29,-2.28,0.01,-0.08,-0.91,-1.01,-0.7938,-0.9744,-1.131559687677985,-5.942517626049844,1598,5481
2024-25,1630567,Scottie Barnes,1610612761,-0.3471,-0.7043,-0.3572,0.3572,313,470,-157,-0.76,-0.64,-0.41,0.13,0.15,0.15,-0.38,-0.72,-0.3471,-0.7043,0.2132938182359865,-6.065287922476223,2445,8958
2024-25,1642354,KJ Simpson,1610612766,-0.2746,-1.4729,-1.1983000000000001,1.1983000000000001,282,543,-261,-3.06,-1.78,0.68,-1.76,0.08,0.14,-0.39,-1.56,-0.2746,-1.4729,-1.2819092742477458,-6.207978285574941,458,3382
2024-25,1630703,Scoot Henderson,1610612757,-1.16,-0.837,0.32299999999999995,0.32299999999999995,460,490,-30,-2.02,-1.14,-2.31,1.13,0.12,-0.05,-1.27,-0.86,-1.16,-0.837,-3.299607832863406,-6.384408876768047,2141,7279
2024-25,1641733,Nick Smith Jr.,1610612766,0.4009,-1.0141,-1.415,1.415,63,512,-449,-0.02,-1.44,-0.97,-2.26,-0.01,0.14,0.57,-1.05,0.4009,-1.0141,-0.06003214860618413,-6.458123388190379,491,5645
2024-25,1627749,Dejounte Murray,1610612740,-1.7118,-1.2793,0.4324999999999999,0.4324999999999999,472,535,-63,-2.67,-1.77,-1.78,-1.64,0.18,0.15,-1.93,-1.3403,-1.7118,-1.2793,-2.1472444281564975,-6.476156763468865,1594,4195
2024-25,1628398,Kyle Kuzma,1610612764,-1.0707,-0.7811,0.28959999999999997,0.28959999999999997,453,484,-31,-1.96,-1.6,-0.89,-0.6,-0.24,-0.22,-1.2195,-0.8,-1.0707,-0.7811,-1.755426390718131,-6.547284893359909,1439,8258
2024-25,1631094,Paolo Banchero,1610612753,0.2705,-0.9689,-1.2394,1.2394,92,502,-410,1.29,0,-0.46,-3,-0.2,-0.27,0.3438,-1,0.2705,-0.9689,1.0094914568473172,-6.711545367925129,738,6238
2024-25,1641731,Bilal Coulibaly,1610612764,-0.6524,-0.8396,-0.18720000000000003,0.18720000000000003,402,491,-89,-0.77,-1.08,-0.78,-1.03,-0.12,-0.29,-0.69,-0.86,-0.6524,-0.8396,-0.8731508159918691,-7.2366876865726395,3293,8214
2024-25,1642264,Stephon Castle,1610612759,-0.9085,-0.8116,0.09689999999999999,0.09689999999999999,438,487,-49,-1.39,-1.5,2.45,0.98,-0.13,-0.25,-0.97,-0.83,-0.9085,-0.8116,-2.9791885566927103,-7.398341431013604,3009,8820
2024-25,1642262,Cody Williams,1610612762,-1.9795,-1.3881,0.5914000000000001,0.5914000000000001,474,542,-68,-2.43,-2.12,-3.31,-3.07,-0.1,-0.2,-2.296,-1.45,-1.9795,-1.3881,-2.0143705496644744,-7.661076434193324,1251,4486
2024-25,1630590,Scotty Pippen Jr.,1610612763,-0.3717,-0.973,-0.6013,0.6013,323,503,-180,-0.88,0.09,-3.05,-3.01,0.07,0.07,-0.4,-1,-0.3717,-0.973,-1.4585194319214885,-7.812711134378511,2745,7220
2024-25,1626179,Terry Rozier,1610612748,-0.7956,-1.0579,-0.2623000000000001,0.2623000000000001,423,517,-94,-1.37,-1.66,-1.23,-1.81,-0.08,-0.03,-0.86,-1.09,-0.7956,-1.0579,-1.9925712183922626,-7.967054759843749,2371,6584
2024-25,1630581,Josh Giddey,1610612741,-0.9213,-0.851,0.07030000000000003,0.07030000000000003,441,492,-51,-2.12,-0.76,-1.09,1.32,-0.08,0.1,-0.98,-0.87,-0.9213,-0.851,-3.2853852403288033,-8.063159054203366,2899,8977
2024-25,1628389,Bam Adebayo,1610612748,-1.256,-0.8048,0.45120000000000005,0.45120000000000005,464,486,-22,-1.53,-0.46,0.78,0.18,-0.13,-0.2,-1.33,-0.82,-1.256,-0.8048,-1.9368235076795548,-8.773670121187404,3343,10589
2024-25,1630558,Davion Mitchell,1610612761,-0.9011,-0.9665,-0.06540000000000001,0.06540000000000001,436,501,-65,-1.8,-0.69,1.08,0.65,0.1,0.2,-0.96,-0.99,-0.9011,-0.9665,-2.635788305130442,-8.823919539581874,2947,8229
2024-25,1642267,Carlton Carrington,1610612764,-0.4221,-0.8633,-0.4412,0.4412,344,494,-150,-1.04,-1.24,-1.93,-3.22,-0.09,0.01,-0.45,-0.88,-0.4221,-0.8633,-1.8041053673548104,-9.461692073954412,2993,10321
2024-25,1642259,Alexandre Sarr,1610612764,-1.2458,-1.1014,0.14440000000000008,0.14440000000000008,463,522,-59,-1.57,-1.82,-1.51,1.13,-0.07,-0.04,-1.34,-1.13,-1.2458,-1.1014,-2.376748456481489,-9.815978110039282,2554,7695
2024-25,1629614,Andrew Nembhard,1610612754,-0.8321,-1.169,-0.3369000000000001,0.3369000000000001,425,526,-101,-0.48,-1.11,0.42,-0.9,0.12,-0.14,-0.94,-1.2,-0.8321,-1.169,-0.7948917516775422,-10.394798961822033,1362,7546
2024-25,1641718,Keyonte George,1610612762,-1.2635,-1.0559,0.2076,0.2076,465,516,-51,-1.73,-1.15,-2.36,-2.45,-0.1,-0.1,-1.34,-1.08,-1.2635,-1.0559,-3.5955515420680975,-10.578572079009295,3035,8764
2024-25,1629645,Kevin Porter Jr.,1610612746,-2.1404,-1.5587,0.5817000000000001,0.5817000000000001,476,547,-71,-2.45,-0.68,-2.5,0.15,0.01,0,-2.35,-1.61,-2.1404,-1.5587,-3.229739839361023,-11.932961765559211,2024,6073
2024-25,201935,James Harden,1610612746,-0.6551,-0.9829,-0.3278,0.3278,403,507,-104,-0.77,-0.26,1.6,-0.65,0.1,0.11,-0.69,-1,-0.6551,-0.9829,-0.2850903169957031,-12.581667975758824,3797,11469
2024-25,1642347,Jamal Shead,1610612761,-1.278,-1.7622,-0.48419999999999996,0.48419999999999996,466,552,-86,-2.51,-1.5,-3.3,-4.06,0.18,0.33,-1.45,-1.82,-1.278,-1.7622,-2.1780363179240685,-13.854833766429921,1524,6099
2024-25,1629027,Trae Young,1610612737,-0.887,-1.2486,-0.3615999999999999,0.3615999999999999,432,531,-99,-1.58,-1.37,1.23,2.16,0.35,0.16,-0.93,-1.27,-0.887,-1.2486,-3.3811613378335243,-17.50434426835639,4090,11689
2024-25,201566,Russell Westbrook,1610612743,-0.7108,-1.5653,-0.8544999999999999,0.8544999999999999,411,549,-138,-1.41,-2.03,-1.43,-2.03,0.47,0.21,-0.76,-1.6,-0.7108,-1.5653,-2.5743815950100504,-17.817264780275632,2776,9022
2024-25,1642268,Isaiah Collier,1610612762,-1.6193,-2.369,-0.7497000000000003,0.7497000000000003,471,555,-84,-4.23,-2.65,-0.63,-0.24,-0.28,-0.07,-1.88,-2.43,-1.6193,-2.369,-3.7994372771322666,-24.763831875062348,1269,7772
2025-26,1628983,Shai Gilgeous-Alexander,1610612760,2.29,1.52,-0.77,0.77,1,6,-5,3.49,3.18,4.22,5.01,0.79,0.29,2.43,1.55,2.2945,1.5171,4.71,10.01,3733,9235
2025-26,202695,Kawhi Leonard,1610612746,0.43,1.22,0.79,0.79,78,8,70,1.7,2.8,0.52,3.81,0.34,0.06,0.47,1.25,0.4316,1.2214,1.49,8.16,2108,8540
2025-26,1631105,Jalen Duren,1610612765,0.42,1.2,0.78,0.78,82,9,73,1.21,2.39,2.67,2.01,-0.19,-0.01,0.45,1.23,0.4198,1.2005,1.28,6.64,2875,8146
2025-26,1630178,Tyrese Maxey,1610612755,1,0.77,-0.22999999999999998,0.22999999999999998,11,27,-16,1.84,1.49,1.62,2.55,0.35,-0.13,1.05,0.78,0.997,0.766,2.21,5.55,4085,10951
2025-26,1641705,Victor Wembanyama,1610612759,0.65,0.55,-0.09999999999999998,0.09999999999999998,41,55,-14,1.26,2.05,2.08,4.76,0.67,0.33,0.72,0.56,0.6521,0.546,0.94,5.45,2129,7784
2025-26,201142,Kevin Durant,1610612745,0.27,0.56,0.29000000000000004,0.29000000000000004,117,53,64,1.53,1.36,0.79,2.28,-0.19,-0.28,0.29,0.57,0.2734,0.5603,1.27,5.32,3450,11517
2025-26,1628378,Donovan Mitchell,1610612739,0.96,0.79,-0.16999999999999993,0.16999999999999993,14,24,-10,1.81,1.57,0.91,2.87,0.23,-0.04,1.01,0.81,0.9601,0.794,2.52,5.29,3838,9900
2025-26,203999,Nikola Jokić,1610612743,1.64,0.75,-0.8899999999999999,0.8899999999999999,5,30,-25,2.24,1.56,2.27,3.66,-0.02,0.03,1.73,0.77,1.6446,0.7545,3.26,5.18,3866,9758
2025-26,1630162,Anthony Edwards,1610612750,0.48,0.94,0.45999999999999996,0.45999999999999996,70,17,53,1.49,1.61,-0.83,0.06,0.32,0.01,0.51,0.96,0.4764,0.939,1.35,4.91,3352,8938
2025-26,1628374,Lauri Markkanen,1610612762,1.18,1.91,0.73,0.73,9,2,7,2.35,2.22,2.16,2.72,0.24,0.03,1.24,1.9747,1.1751,1.9137,2.92,4.79,3278,6266
2025-26,1642851,Kon Knueppel,1610612766,0.24,0.67,0.43000000000000005,0.43000000000000005,132,43,89,0.79,1.33,1.99,2.84,-0.1,-0.06,0.25,0.68,0.2375,0.6671,1.32,4.68,3625,10376
2025-26,1630217,Desmond Bane,1610612753,-0.39,0.34,0.73,0.73,364,96,268,-0.2,1.13,0.79,1.46,-0.09,-0.17,-0.41,0.35,-0.389,0.3439,0.08,4.29,3698,11232
2025-26,1626181,Norman Powell,1610612748,1.47,0.73,-0.74,0.74,7,34,-27,2.71,1.61,2.61,1.54,-0.1,-0.09,1.56,0.75,1.4674,0.7307,2.79,4.16,3031,7564
2025-26,1629029,Luka Dončić,1610612747,1.22,0.41,-0.81,0.81,8,79,-71,1.17,1.25,0.29,1.72,0.31,-0.03,1.3,0.42,1.2224,0.4113,1.38,4.04,3019,9501
2025-26,1629627,Zion Williamson,1610612740,0.27,0.68,0.41000000000000003,0.41000000000000003,119,41,78,0.22,1.51,1.35,-0.3,0.05,0.1,0.3,0.7,0.265,0.6825,0.07,4.02,1520,7789
2025-26,1630530,Trey Murphy III,1610612740,0.48,0.58,0.09999999999999998,0.09999999999999998,68,51,17,1.38,1.19,-0.61,0.94,-0.25,-0.29,0.51,0.59,0.4848,0.5781,1.82,3.95,3721,9748
2025-26,1631096,Chet Holmgren,1610612760,0.53,0.36,-0.17000000000000004,0.17000000000000004,59,91,-32,1.15,1.33,2.61,3.57,0.01,0.01,0.57,0.37,0.5323,0.3614,1.3,3.8,3077,8379
2025-26,1630245,Ayo Dosunmu,1610612741,0.66,0.41,-0.25000000000000006,0.25000000000000006,39,80,-41,1.11,1.37,0.23,-1.85,-0.02,-0.17,0.71,0.42,0.6556,0.4099,1.03,3.79,2553,8119
2025-26,1629638,Nickeil Alexander-Walker,1610612737,-0.06,-0.06,0,0,248,263,-15,0.5,0.95,0.78,0.73,-0.02,-0.11,-0.06,-0.06,-0.057,-0.0589,0.45,3.63,3807,11222
2025-26,1630198,Isaiah Joe,1610612760,0.2,0.42,0.21999999999999997,0.21999999999999997,154,76,78,1.58,1.7,-0.92,-0.85,0.11,-0.01,0.22,0.43,0.1973,0.4165,0.79,3.62,1965,6182
2025-26,203507,Giannis Antetokounmpo,1610612749,0.96,1.17,0.20999999999999996,0.20999999999999996,15,10,5,1.7,2.44,2.52,3.85,0.58,0.4,1.05,1.23,0.9565,1.1745,1.46,3.61,2179,4232
2025-26,1629674,Neemias Queta,1610612738,0.9,0.5,-0.4,0.4,18,60,-42,1.74,1.39,2.35,0.96,0.12,0.12,0.97,0.51,0.8953,0.4968,1.24,3.58,2379,7536
2025-26,202710,Jimmy Butler III,1610612744,1.69,2.31,0.6200000000000001,0.6200000000000001,4,1,3,2.25,2.1,2.59,3.78,0.46,0.48,1.8,2.4051,1.6892,2.3099,2.19,3.53,3029,4853
2025-26,1629750,Javonte Green,1610612765,-0.04,0.28,0.32,0.32,240,112,128,0.19,1.53,1.22,0.54,-0.13,-0.07,-0.04,0.29,-0.0366,0.2812,0.25,3.36,2027,6387
2025-26,1628384,OG Anunoby,1610612752,0.86,0.16,-0.7,0.7,21,149,-128,0.71,1.11,2.62,2.61,0.15,-0.05,0.94,0.16,0.8556,0.1565,0.88,3.35,2428,8823
2025-26,1629640,Keldon Johnson,1610612759,0.33,0.94,0.6099999999999999,0.6099999999999999,98,18,80,1.68,1.21,-0.02,-0.11,-0.25,-0.19,0.36,0.96,0.3343,0.9367,1.47,3.32,2685,8028
2025-26,1630572,Sandro Mamukelashvili,1610612761,0.79,0.5,-0.29000000000000004,0.29000000000000004,27,61,-34,1.23,1.29,2.15,0.78,-0.17,-0.18,0.86,0.51,0.7903,0.4962,1.01,3.17,2328,7199
2025-26,201939,Stephen Curry,1610612744,0.58,0.72,0.14,0.14,49,36,13,1.03,1.51,0.95,2.13,0.36,0.08,0.62,0.75,0.577,0.7248,1.55,3,2681,5745
2025-26,1629008,Michael Porter Jr.,1610612751,0.63,0.68,0.050000000000000044,0.050000000000000044,45,42,3,2.21,1.27,0.84,2.98,0.16,-0.12,0.67,0.7,0.6277,0.6801,1.96,2.98,2851,6830
2025-26,1630541,Moses Moody,1610612744,0.28,0.33,0.04999999999999999,0.04999999999999999,114,100,14,0.67,1.33,-0.01,0.73,0.34,0.13,0.3,0.34,0.2798,0.3298,0.73,2.96,2773,6468
2025-26,1627750,Jamal Murray,1610612743,0.13,0.23,0.1,0.1,177,124,53,0.83,0.78,0.39,1.08,0.05,-0.14,0.14,0.23,0.1327,0.2259,1.21,2.92,3692,10970
2025-26,203501,Tim Hardaway Jr.,1610612743,0.21,0.36,0.15,0.15,150,92,58,0.65,0.96,0.33,1.23,-0.16,-0.15,0.23,0.37,0.2147,0.3617,0.63,2.88,2848,8754
2025-26,1630200,Tre Jones,1610612741,0.25,0.31,0.06,0.06,127,106,21,1.2,1.07,-1.23,1.16,-0.02,0.03,0.27,0.32,0.2495,0.3118,0.59,2.79,2427,7641
2025-26,1631109,Mark Williams,1610612756,0.89,0.71,-0.18000000000000005,0.18000000000000005,19,37,-18,1.94,1.33,2.59,0.33,0.13,0.12,0.96,0.73,0.885,0.7062,1.72,2.72,2240,5935
2025-26,1630241,Sam Merrill,1610612739,0.21,1.05,0.8400000000000001,0.8400000000000001,149,12,137,1.14,1.35,-0.96,1.62,0.05,-0.23,0.2435,1.09,0.2116,1.0526,0.7,2.62,1447,5636
2025-26,1630577,Julian Champagnie,1610612759,0.11,0.06,-0.05,0.05,185,209,-24,0.23,0.81,1.11,4.52,-0.07,-0.14,0.12,0.06,0.1128,0.0588,0.55,2.59,3153,9440
2025-26,1628379,Luke Kennard,1610612737,0.46,0.77,0.31,0.31,72,28,44,0.74,1.08,1.86,0.54,-0.07,-0.23,0.5,0.79,0.458,0.768,0.53,2.58,2127,6978
2025-26,1630202,Payton Pritchard,1610612738,0.43,0.36,-0.07,0.07,81,93,-12,0.6,0.74,1.33,0.02,0.11,-0.22,0.45,0.37,0.4261,0.3628,0.03,2.52,3588,10030
2025-26,1630180,Saddiq Bey,1610612740,-0.03,0.24,0.27,0.27,233,121,112,0.78,0.78,-1.53,-0.15,-0.24,-0.22,-0.03,0.25,-0.0283,0.2448,1.04,2.52,3281,9453
2025-26,1628386,Jarrett Allen,1610612739,0.23,0.32,0.09,0.09,138,101,37,0.42,1.13,2.35,1.73,0.07,0.16,0.25,0.33,0.2261,0.3201,0.18,2.51,2158,6448
2025-26,1629057,Robert Williams III,1610612757,0.09,0.77,0.68,0.68,195,29,166,1.02,1.67,-0.9,1.49,0.29,0.06,0.1,0.81,0.0853,0.7737,0.44,2.48,1150,4265
2025-26,1628969,Mikal Bridges,1610612752,0.54,0.27,-0.27,0.27,56,114,-58,1.41,0.68,1.18,0.28,0.38,-0.22,0.57,0.27,0.5395,0.2651,1.9,2.48,4020,10732
2025-26,1642266,Ja'Kobe Walter,1610612761,0.22,0.15,-0.07,0.07,147,157,-10,0.02,1.16,-3.07,-3.74,-0.09,-0.15,0.25,0.16,0.224,0.1549,0.03,2.42,1752,6062
2025-26,1628973,Jalen Brunson,1610612752,0.78,0.43,-0.35000000000000003,0.35000000000000003,28,75,-47,1.31,0.69,1.5,0.14,0.28,-0.08,0.83,0.44,0.7822,0.4316,1.59,2.42,3753,10268
2025-26,1642276,Kel'el Ware,1610612748,0.29,0.25,-0.03999999999999998,0.03999999999999998,111,118,-7,1.52,0.94,-1.8,-1.41,-0.11,-0.23,0.31,0.26,0.2904,0.2532,1.2,2.4,2973,7445
2025-26,1642263,Reed Sheppard,1610612745,1,0.39,-0.61,0.61,12,85,-73,1.96,0.8,2.1,0.22,0.06,-0.41,1.08,0.4,0.9955,0.391,1.48,2.38,2472,8653
2025-26,1629130,Duncan Robinson,1610612765,0.17,0.4,0.23,0.23,167,83,84,0.59,0.8,0.01,-2.56,-0.22,-0.44,0.18,0.41,0.1686,0.4008,0.4,2.37,3066,8698
2025-26,1629655,Daniel Gafford,1610612742,0.83,0.49,-0.33999999999999997,0.33999999999999997,24,64,-40,1.26,1.35,0.27,1.11,0.04,0.02,0.94,0.51,0.8288,0.4903,0.76,2.33,1565,4980
2025-26,1629637,Jaxson Hayes,1610612747,-0.05,0.56,0.6100000000000001,0.6100000000000001,245,54,191,0.1,1.36,-1.55,0.5,-0.11,0.23,-0.06,0.58,-0.0534,0.5574,0.06,2.33,1604,4934
2025-26,1641717,Cason Wallace,1610612760,0.34,0.2,-0.14,0.14,95,134,-39,0.39,0.79,-1.52,-1.52,0.03,-0.19,0.36,0.2,0.3364,0.1954,0.93,2.26,3048,8408
2025-26,1630573,Sam Hauser,1610612738,-0.75,0.18,0.9299999999999999,0.9299999999999999,442,141,301,0.02,0.83,0.25,1.49,0.11,-0.2,-0.81,0.18,-0.7484,0.1756,-0.61,2.24,2549,7898
2025-26,1641750,Ryan Kalkbrenner,1610612766,0.29,0.52,0.23000000000000004,0.23000000000000004,112,58,54,0.97,1.04,-2.67,-1.76,-0.01,0.2,0.31,0.54,0.2892,0.5231,0.87,2.22,2668,6205
2025-26,1630230,Naji Marshall,1610612742,0.5,0.52,0.020000000000000018,0.020000000000000018,63,59,4,1.34,0.69,-2.19,0.95,-0.2,-0.22,0.53,0.53,0.4995,0.5188,1.62,2.2,3389,9293
2025-26,1641783,Tristan da Silva,1610612753,0.7,0.3,-0.39999999999999997,0.39999999999999997,36,108,-72,0.98,0.83,0.1,0.97,-0.26,-0.32,0.76,0.31,0.7038,0.3022,0.86,2.19,2389,7730
2025-26,202699,Tobias Harris,1610612765,0.85,0.15,-0.7,0.7,22,158,-136,1.22,0.91,-0.21,-0.23,-0.3,-0.35,0.94,0.15,0.8478,0.1458,0.46,2.19,1948,6969
2025-26,203924,Jerami Grant,1610612757,0.2,0.41,0.20999999999999996,0.20999999999999996,153,81,72,0.86,0.85,-1.67,0.26,0.09,0.16,0.21,0.42,0.1986,0.4089,0.81,2.14,3193,7350
2025-26,1630540,Miles McBride,1610612752,0.2,0.61,0.41,0.41,155,49,106,0.77,1.39,0.83,2.48,0.06,-0.15,0.22,0.64,0.2018,0.6121,0.64,2.13,2338,4395
2025-26,1630533,Ziaire Williams,1610612751,-0.3,0.13,0.43,0.43,340,171,169,-0.52,1.16,-2.02,0.57,0.2,0.09,-0.33,0.13,-0.3017,0.1253,-0.08,2.12,2004,5297
2025-26,1630249,Vít Krejčí,1610612737,0.52,0.49,-0.030000000000000027,0.030000000000000027,61,65,-4,1.28,1.01,-0.82,-1.2,-0.03,-0.1,0.56,0.51,0.5182,0.4935,1.3,2.07,2377,5966
2025-26,1629012,Collin Sexton,1610612766,-0.07,-0.02,0.05,0.05,252,243,9,0.07,0.88,0.08,-0.46,-0.06,-0.06,-0.08,-0.02,-0.0732,-0.0194,0.05,2.06,2147,6787
2025-26,1630551,Justin Champagnie,1610612764,-0.66,0.12,0.78,0.78,427,175,252,-0.76,1.01,-2.47,-0.43,-0.03,-0.12,-0.76,0.12,-0.6625,0.116,-0.19,2.02,1345,5788
2025-26,203497,Rudy Gobert,1610612750,-0.09,0.32,0.41000000000000003,0.41000000000000003,263,102,161,0.75,0.59,1.54,0.58,-0.27,0.25,-0.09,0.33,-0.085,0.3235,0.85,1.98,3593,9903
2025-26,1629011,Mitchell Robinson,1610612752,-0.34,0.14,0.48000000000000004,0.48000000000000004,354,165,189,0.42,1.22,1.03,2.22,-0.45,0.12,-0.4,0.15,-0.3403,0.1438,-0.31,1.98,1430,4669
2025-26,1630194,Paul Reed,1610612765,1.17,0.65,-0.5199999999999999,0.5199999999999999,10,45,-35,1.1,1.4,0.01,-0.11,0.11,0,1.42,0.68,1.1715,0.6467,0.44,1.91,956,3883
2025-26,1628963,Marvin Bagley III,1610612764,0.11,0.46,0.35000000000000003,0.35000000000000003,184,72,112,0.7,1.07,0.9,1.32,-0.1,-0.12,0.12,0.48,0.1075,0.4621,0.6,1.91,1549,5149
2025-26,1641706,Brandon Miller,1610612766,0.12,0.03,-0.09,0.09,183,221,-38,-1.25,0.68,-1.04,-0.37,0.37,0,0.14,0.03,0.122,0.0293,-0.77,1.89,1200,8072
2025-26,1630568,Luka Garza,1610612738,0.14,0.78,0.64,0.64,176,25,151,0.81,1.16,-2.23,0.08,0.27,0.13,0.17,0.81,0.1435,0.7762,0.29,1.85,1237,4589
2025-26,1628381,John Collins,1610612746,-0.55,0.39,0.9400000000000001,0.9400000000000001,404,86,318,-0.2,0.71,0.16,-0.57,-0.12,-0.19,-0.59,0.4,-0.5526,0.3897,-0.5,1.84,2868,7593
2025-26,1629680,Matisse Thybulle,1610612757,1.48,1.6,0.1200000000000001,0.1200000000000001,6,5,1,4.7,2.38,1.16,1.12,0.47,0.12,2.7864,1.76,1.4843,1.6035,0.67,1.79,228,2049
2025-26,1628991,Jaren Jackson Jr.,1610612763,-0.29,0.18,0.47,0.47,334,142,192,0.31,0.87,-2.86,-0.48,0.09,-0.05,-0.31,0.1826,-0.2912,0.1767,0.54,1.78,2975,5984
2025-26,1627780,Gary Payton II,1610612744,-0.04,0.04,0.08,0.08,242,216,26,-0.47,1.1,2.63,0.72,0.15,-0.11,-0.05,0.04,-0.0429,0.0384,-0.23,1.78,1339,4658
2025-26,1641708,Amen Thompson,1610612745,0.5,-0.26,-0.76,0.76,67,343,-276,-0.18,0.43,3.59,5.2,-0.27,-0.17,0.53,-0.26,0.5025,-0.2557,-0.22,1.75,3779,12012
2025-26,1629013,Landry Shamet,1610612752,-0.31,0.78,1.09,1.09,342,26,316,1,1.01,-2.14,0.57,0.03,-0.12,-0.3582,0.81,-0.3126,0.7779,0.53,1.7,1475,4854
2025-26,1630532,Franz Wagner,1610612753,0.56,0.64,0.07999999999999996,0.07999999999999996,54,47,7,1.39,1.16,-0.81,-0.72,0.03,-0.03,0.59,0.67,0.5575,0.6394,1.68,1.69,3435,4174
2025-26,202331,Paul George,1610612755,0.34,0.1,-0.24000000000000002,0.24000000000000002,96,184,-88,0.52,1.03,-0.08,1.22,0.25,-0.18,0.4,0.1,0.338,0.0959,0.8,1.68,939,4694
2025-26,1631169,Josh Minott,1610612738,0.11,0.14,0.030000000000000013,0.030000000000000013,186,166,20,0.67,1.38,-0.74,-1.54,0.16,0.08,0.12,0.15,0.1086,0.1416,0.48,1.64,1831,3365
2025-26,1631255,Karlo Matković,1610612740,0.71,0.69,-0.020000000000000018,0.020000000000000018,35,40,-5,1.23,1.23,1.66,-0.35,-0.18,-0.14,0.9,0.73,0.7054,0.6924,0.43,1.6,755,3688
2025-26,1631165,Keon Ellis,1610612758,0.71,0.25,-0.45999999999999996,0.45999999999999996,33,119,-86,0.65,0.76,-0.65,-0.81,0.12,-0.11,0.79,0.26,0.7088,0.2516,0.6,1.57,1681,6005
2025-26,1630596,Evan Mobley,1610612739,0.02,-0.28,-0.30000000000000004,0.30000000000000004,219,352,-133,0.09,0.52,4.28,2.46,0.29,0.14,0.02,-0.29,0.019,-0.2835,0.07,1.56,3777,8779
2025-26,1641739,Toumani Camara,1610612757,-0.33,-0.22,0.11000000000000001,0.11000000000000001,349,323,26,-0.06,0.39,2.83,2,-0.14,-0.14,-0.35,-0.22,-0.3327,-0.2163,-0.28,1.52,3766,11640
2025-26,1628436,Luke Kornet,1610612759,-0.05,0.34,0.39,0.39,243,97,146,0.6,0.75,0.89,-1.32,-0.13,0.03,-0.05,0.35,-0.0452,0.3385,0.36,1.51,1936,5861
2025-26,1630193,Immanuel Quickley,1610612761,0.38,0.17,-0.21,0.21,91,146,-55,0.16,0.48,1.37,1.12,-0.29,-0.3,0.4,0.17,0.3791,0.1664,0.47,1.5,3730,9153
2025-26,1629028,Deandre Ayton,1610612747,-0.2,0.05,0.25,0.25,294,212,82,0.76,0.54,0.31,-2.55,-0.18,-0.21,-0.21,0.05,-0.1961,0.0488,0.91,1.5,2719,8061
2025-26,1629661,Cameron Johnson,1610612743,-0.27,-0.18,0.09000000000000002,0.09000000000000002,328,304,24,0.07,0.63,-1.09,-0.09,-0.21,-0.15,-0.29,-0.19,-0.2729,-0.1846,0.05,1.49,3028,6872
2025-26,1630170,Devin Vassell,1610612759,0.33,0.05,-0.28,0.28,99,213,-114,0.56,0.52,-0.12,1.77,0.11,-0.19,0.35,0.05,0.3305,0.0488,0.67,1.48,3525,8333
